UF;Município;Ano 2021;Completa;Simplificada;Original;Retificadora;IAP;IAR;SSI;Pré-Preenchida;PGD;APP;Online;Restituição Conta; Restituição PIX; Final Espólio; Saída Definitiva; Feminino; Média Idade;Ano 2020;Ano 2019;Ano 2018
PB;BORBOREMA;175;56;119;163;12;48;87;40;1;170;3;2;87;0;0;0;82;46;154;153;144
PB;BREJO DO CRUZ;624;106;518;565;59;157;244;223;2;619;4;1;244;0;0;0;310;46;602;518;495
PB;BREJO DOS SANTOS;259;82;177;238;21;120;86;53;4;242;16;1;86;0;0;0;113;45;255;251;234
PB;CAAPORA;1.067;430;637;977;90;179;705;183;1;1.015;46;6;705;0;0;0;340;43;890;797;785
PB;CABACEIRAS;182;56;126;160;22;63;82;37;1;174;8;0;82;0;0;0;84;47;157;140;132
PB;CABEDELO;11.256;5.978;5.278;10.121;1.135;2.552;6.326;2.378;163;10.793;342;121;6.326;0;0;6;4.730;49;10.115;9.579;9.059
PB;CACHOEIRA DOS INDIOS;249;74;175;223;26;67;116;66;1;240;9;0;116;0;0;0;96;45;211;226;193
PB;CACIMBA DE AREIA;87;22;65;82;5;25;50;12;0;85;2;0;50;0;0;0;39;47;89;83;71
PB;CACIMBA DE DENTRO;446;150;296;419;27;120;154;172;0;437;4;5;154;0;0;0;204;44;405;393;390
PB;CACIMBAS;164;54;110;154;10;49;91;24;5;162;2;0;91;0;0;0;97;45;167;152;108
PB;CAICARA;292;119;173;265;27;57;161;74;3;273;14;5;161;0;0;1;155;47;233;229;209
PB;CAJAZEIRAS;6.732;2.144;4.588;6.137;595;1.819;3.112;1.801;126;6.523;154;55;3.112;0;1;2;3.142;46;6.196;5.959;5.783
PB;CAJAZEIRINHAS;88;29;59;80;8;28;41;19;0;88;0;0;41;0;0;0;41;47;69;72;68
PB;CALDAS BRANDAO;169;56;113;159;10;36;65;68;0;166;3;0;65;0;0;0;75;45;166;160;160
PB;CAMALAU;174;21;153;171;3;37;100;37;0;170;4;0;100;0;0;0;100;45;163;167;171
PB;CAMPINA GRANDE;56.230;26.163;30.067;51.038;5.192;13.826;27.566;14.838;809;54.174;1.633;423;27.566;0;4;32;25.625;47;51.534;49.797;47.933
PB;CAPIM;171;61;110;150;21;38;101;32;1;164;7;0;101;0;0;0;65;43;133;114;95
PB;CARAUBAS;151;32;119;141;10;33;75;43;0;146;5;0;75;0;0;0;73;47;127;109;115
PB;CARRAPATEIRA;130;24;106;118;12;18;87;25;0;130;0;0;87;0;0;0;72;43;106;97;86
PB;CASSERENGUE;165;35;130;155;10;32;83;50;0;163;2;0;83;0;0;0;87;44;154;147;123
PB;CATINGUEIRA;148;38;110;131;17;39;71;38;0;137;10;1;71;0;0;0;75;44;124;111;109
PB;CATOLE DO ROCHA;2.148;739;1.409;1.907;241;603;1.060;485;12;2.085;51;12;1.060;0;0;0;973;45;1.893;1.913;1.794
PB;CATURITE;186;68;118;169;17;59;83;44;0;184;2;0;83;0;0;0;95;47;171;153;156
PB;CONCEICAO;991;312;679;892;99;208;415;368;12;947;33;11;415;0;0;0;477;45;845;834;798
PB;CONDADO;291;98;193;264;27;70;155;66;0;276;14;1;155;0;0;0;156;47;267;253;217
PB;CONDE;1.240;485;755;1.119;121;183;631;426;5;1.169;64;7;631;0;2;2;548;46;1.019;950;884
PB;CONGO;191;34;157;179;12;61;74;56;2;190;1;0;74;0;0;0;92;46;168;172;166
PB;COREMAS;646;182;464;587;59;145;307;194;1;625;19;2;307;0;0;0;312;48;596;621;580
PB;COXIXOLA;90;22;68;85;5;24;47;19;0;85;5;0;47;0;0;0;45;49;72;71;64
PB;CRUZ DO ESPIRITO SANTO;387;112;275;340;47;92;207;88;0;378;9;0;207;0;0;0;184;48;311;284;251
PB;CUBATI;200;45;155;189;11;52;90;58;0;198;2;0;90;0;0;0;101;46;200;215;218
PB;CUITE;1.195;388;807;1.071;124;233;541;421;1;1.168;23;4;541;0;0;0;558;45;1.103;1.010;946
PB;CUITE DE MAMANGUAPE;128;46;82;113;15;41;62;25;0;126;2;0;62;0;0;0;75;46;112;109;109
PB;CUITEGI;231;72;159;205;26;46;136;49;1;227;2;2;136;0;0;0;112;46;207;188;175
PB;CURRAL DE CIMA;147;33;114;127;20;28;97;22;0;139;2;6;97;0;0;0;94;44;122;112;105
PB;CURRAL VELHO;84;40;44;77;7;23;42;19;1;83;0;1;42;0;0;0;41;45;69;67;61
PB;DAMIAO;165;55;110;149;16;36;77;52;0;161;3;1;77;0;0;0;82;43;141;134;120
PB;DESTERRO;310;62;248;283;27;100;118;92;3;307;3;0;118;0;0;0;148;45;298;241;214
PB;DIAMANTE;318;137;181;278;40;69;183;66;1;313;5;0;183;0;0;0;132;45;269;230;203
PB;DONA INES;302;103;199;265;37;48;172;82;0;290;12;0;172;0;0;0;156;45;288;274;266
PB;DUAS ESTRADAS;154;33;121;141;13;50;75;29;0;139;12;3;75;0;0;0;65;46;133;142;124
PB;EMAS;141;35;106;128;13;23;108;10;0;134;7;0;108;0;0;0;78;48;112;105;106
PB;ESPERANCA;2.126;739;1.387;1.981;145;382;781;963;8;2.075;37;14;781;0;0;0;951;45;2.067;2.011;1.950
PB;FAGUNDES;338;122;216;305;33;80;175;83;2;322;15;1;175;0;0;0;179;49;310;310;310
PB;FREI MARTINHO;126;29;97;117;9;22;81;23;0;125;0;1;81;0;0;0;65;48;112;116;108
PB;GADO BRAVO;161;45;116;141;20;43;79;39;1;156;5;0;79;0;0;0;91;46;146;136;118
PB;GUARABIRA;5.291;1.963;3.328;4.786;505;1.185;2.492;1.614;39;5.094;169;28;2.492;0;0;2;2.171;46;4.799;4.653;4.407
PB;GURINHEM;393;97;296;341;52;105;161;127;3;376;11;6;161;0;0;0;177;46;326;321;305
PB;GURJAO;132;40;92;119;13;28;76;28;0;132;0;0;76;0;0;0;75;47;104;103;94
PB;IBIARA;246;52;194;223;23;40;116;90;1;239;6;1;116;0;0;0;118;46;192;185;188
PB;IGARACY;223;83;140;205;18;53;115;55;3;216;7;0;115;0;0;0;108;46;198;196;184
PB;IMACULADA;372;75;297;303;69;58;223;91;0;363;9;0;223;0;0;0;214;46;326;284;263
PB;INGA;758;265;493;690;68;172;324;262;1;734;21;3;324;0;0;1;336;47;679;662;618
PB;ITABAIANA;1.579;569;1.010;1.430;149;413;759;407;3;1.502;68;9;759;0;0;1;677;48;1.456;1.435;1.327
PB;ITAPORANGA;1.682;954;728;1.496;186;372;776;534;14;1.642;29;11;776;0;0;0;769;47;1.539;1.451;1.388
PB;ITAPOROROCA;484;154;330;439;45;165;222;97;2;474;8;2;222;0;0;0;260;44;388;346;311
PB;ITATUBA;278;108;170;261;17;63;122;93;3;273;5;0;122;0;0;0;142;46;271;272;258
PB;JACARAU;628;206;422;579;49;208;284;136;0;619;7;2;284;0;0;0;319;45;547;503;444
PB;JERICO;293;86;207;273;20;80;117;96;0;291;2;0;117;0;0;0;134;46;255;246;256
PB;JOAO PESSOA;159.153;82.087;77.066;143.916;15.237;37.880;84.634;36.639;2.257;152.255;5.195;1.703;84.634;0;14;155;75.736;49;148.127;141.623;134.416
PB;JOCA CLAUDINO;93;42;51;84;9;22;61;10;0;93;0;0;61;0;0;0;61;45;89;86;83
PB;JUAREZ TAVORA;249;74;175;229;20;72;115;62;0;243;6;0;115;0;0;0;143;47;237;225;223
PB;JUAZEIRINHO;718;223;495;670;48;114;367;237;8;686;27;5;367;0;0;0;299;43;643;609;533
PB;JUNCO DO SERIDO;288;84;204;259;29;55;134;99;0;284;4;0;134;0;0;0;127;48;270;267;278
PB;JURIPIRANGA;376;130;246;337;39;132;164;80;0;368;8;0;164;0;0;0;167;45;328;305;299
PB;JURU;314;92;222;278;36;93;167;54;1;309;3;2;167;0;0;0;176;45;268;274;263
PB;LAGOA;174;49;125;158;16;58;48;68;0;173;1;0;48;0;0;0;89;45;156;154;129
PB;LAGOA DE DENTRO;254;72;182;230;24;74;134;46;4;245;7;2;134;0;0;0;147;45;218;209;195
PB;LAGOA SECA;1.520;610;910;1.400;120;410;714;396;29;1.461;53;6;714;0;0;0;738;47;1.394;1.308;1.227
PB;LASTRO;84;28;56;74;10;22;35;27;0;84;0;0;35;0;0;0;43;43;83;80;71
PB;LIVRAMENTO;134;26;108;121;13;42;58;34;0;131;2;1;58;0;0;0;71;45;107;103;96
PB;LOGRADOURO;112;49;63;99;13;26;68;18;0;107;4;1;68;0;0;0;51;46;95;90;90
PB;LUCENA;627;269;358;561;66;124;357;146;1;603;22;2;357;0;0;0;219;48;549;530;489
PB;MAE DAGUA;111;25;86;99;12;42;46;23;0;109;2;0;46;0;0;0;54;47;96;94;85
PB;MALTA;256;61;195;242;14;54;133;69;1;255;1;0;133;0;0;0;127;48;231;217;196
PB;MAMANGUAPE;2.330;767;1.563;2.114;216;663;1.128;539;9;2.270;47;13;1.128;0;0;0;999;47;2.020;1.908;1.827
PB;MANAIRA;275;90;185;238;37;77;154;44;0;267;8;0;154;0;0;0;156;47;219;207;207
PB;MARCACAO;189;46;143;176;13;34;94;61;1;188;1;0;94;0;0;0;107;46;163;158;129
PB;MARI;815;233;582;756;59;189;377;249;3;798;14;3;377;0;0;0;393;44;795;654;589
PB;MARIZOPOLIS;281;101;180;262;19;60;131;90;1;279;2;0;131;0;0;1;129;45;280;288;261
PB;MASSARANDUBA;364;100;264;336;28;65;159;140;1;351;10;3;159;0;0;0;157;47;346;310;297
PB;MATARACA;323;98;225;293;30;72;193;58;1;307;10;6;193;0;0;0;122;44;301;261;218
PB;MATINHAS;103;37;66;89;14;38;48;17;1;98;3;2;48;0;0;0;47;46;87;82;74
PB;MATO GROSSO;72;17;55;70;2;17;29;26;0;70;1;1;29;0;0;0;42;44;67;67;54
PB;MATUREIA;226;69;157;206;20;42;141;43;0;210;15;1;141;0;0;0;89;41;196;187;164
PB;MOGEIRO;333;106;227;307;26;58;201;74;0;328;5;0;201;0;0;0;163;46;315;289;264
PB;MONTADAS;219;97;122;193;26;67;107;45;0;201;11;7;107;0;0;0;109;42;194;186;165
PB;MONTE HOREBE;182;54;128;164;18;44;73;65;5;176;6;0;73;0;0;0;88;42;164;151;155
PB;MONTEIRO;1.672;547;1.125;1.530;142;398;910;364;13;1.627;37;8;910;0;0;1;812;46;1.561;1.491;1.424
PB;MULUNGU;211;55;156;198;13;65;106;40;0;202;9;0;106;0;0;0;105;47;177;175;156
PB;NATUBA;180;61;119;153;27;54;86;40;0;178;2;0;86;0;0;0;108;45;163;136;127
PB;NAZAREZINHO;308;100;208;286;22;83;94;131;0;301;7;0;94;0;0;0;167;48;266;265;251
PB;NOVA FLORESTA;414;120;294;391;23;79;197;138;2;400;10;4;197;0;0;0;208;46;401;388;356
PB;NOVA OLINDA;219;86;133;197;22;71;79;69;0;215;4;0;79;0;0;0;101;47;193;155;155
PB;NOVA PALMEIRA;185;37;148;174;11;42;97;46;1;182;3;0;97;0;0;0;97;46;172;183;160
PB;OLHO DAGUA;167;44;123;160;7;48;74;45;1;158;6;3;74;0;0;0;79;46;161;164;147
PB;OLIVEDOS;127;32;95;117;10;19;64;44;1;123;4;0;64;0;0;0;59;46;111;98;97
PB;OURO VELHO;132;30;102;126;6;42;70;20;0;130;2;0;70;0;0;0;83;48;121;103;99
PB;PARARI;66;15;51;64;2;20;26;20;0;64;2;0;26;0;0;0;25;44;56;51;44
PB;PASSAGEM;81;20;61;75;6;32;35;14;0;81;0;0;35;0;0;0;35;44;67;75;62
PB;PATOS;11.529;4.104;7.425;10.363;1.166;3.014;5.568;2.947;163;11.130;326;73;5.568;0;0;5;5.138;46;10.616;10.058;9.694
PB;PAULISTA;437;79;358;401;36;127;154;156;2;429;8;0;154;0;0;0;240;45;412;446;399
PB;PEDRA BRANCA;137;38;99;129;8;33;65;39;1;135;2;0;65;0;0;0;70;47;141;127;125
PB;PEDRA LAVRADA;270;83;187;243;27;48;173;49;0;259;9;2;173;0;0;0;150;45;245;230;223
PB;PEDRAS DE FOGO;1.285;392;893;1.151;134;347;583;355;2;1.247;32;6;583;0;0;0;505;44;1.129;999;958
PB;PEDRO REGIS;83;32;51;78;5;17;48;18;1;82;1;0;48;0;0;0;42;46;79;66;58
PB;PIANCO;990;260;730;930;60;255;438;297;1;959;28;3;438;0;0;0;520;47;888;914;839
PB;PICUI;927;253;674;841;86;225;460;242;5;911;11;5;460;0;0;0;451;45;840;810;766
PB;PILAR;368;117;251;327;41;106;189;73;0;351;16;1;189;0;0;0;156;48;333;300;271
PB;PILOES;208;59;149;193;15;56;116;36;0;203;5;0;116;0;0;0;118;49;201;218;216
PB;PILOEZINHOS;125;33;92;116;9;31;70;24;0;122;3;0;70;0;0;0;63;47;108;104;91
PB;PIRPIRITUBA;410;143;267;375;35;120;195;95;5;403;6;1;195;0;0;1;198;48;353;330;316
PB;PITIMBU;505;215;290;452;53;95;284;126;0;479;24;2;284;0;0;0;188;45;428;359;350
PB;POCINHOS;659;200;459;606;53;147;295;217;3;643;11;5;295;0;0;0;287;45;609;608;605
PB;POCO DANTAS;117;45;72;106;11;24;80;13;0;115;2;0;80;0;0;0;65;41;108;99;94
PB;POCO DE JOSE DE MOURA;203;63;140;189;14;51;94;58;0;200;3;0;94;0;0;0;112;44;194;193;191
PB;POMBAL;2.923;820;2.103;2.684;239;700;1.157;1.066;8;2.870;42;11;1.157;0;0;1;1.394;45;2.650;2.589;2.545
PB;PRATA;158;41;117;142;16;46;70;42;1;157;0;1;70;0;0;0;81;45;129;129;120
PB;PRINCESA ISABEL;1.215;500;715;1.066;149;297;563;355;7;1.185;25;5;563;0;0;2;606;45;1.022;981;892
PB;PUXINANA;449;168;281;410;39;120;207;122;1;427;20;2;207;0;0;0;203;45;371;380;336
PB;QUEIMADAS;1.563;615;948;1.405;158;358;712;493;11;1.503;55;5;712;0;0;0;664;45;1.373;1.281;1.222
PB;QUIXABA;52;19;33;47;5;8;38;6;0;50;2;0;38;0;0;0;26;46;46;43;47
PB;REMIGIO;1.023;364;659;934;89;221;518;284;2;979;38;6;518;0;0;0;479;46;899;876;828
PB;RIACHAO;57;14;43;52;5;19;29;9;1;55;1;1;29;0;0;0;24;45;54;52;48
PB;RIACHAO DO BACAMARTE;141;37;104;125;16;49;63;29;0;138;3;0;63;0;0;0;63;47;117;107;103
PB;RIACHAO DO POCO;131;36;95;112;19;21;78;32;0;124;7;0;78;0;0;0;73;45;105;104;108
PB;RIACHO DE SANTO ANTONIO;93;23;70;82;11;18;47;28;0;93;0;0;47;0;0;0;45;45;80;70;72
PB;RIACHO DOS CAVALOS;269;91;178;235;34;54;135;80;2;265;2;2;135;0;0;0;128;46;239;249;241
PB;RIO TINTO;1.484;389;1.095;1.329;155;339;673;472;1;1.436;43;5;673;0;0;0;621;48;1.272;1.220;1.185
PB;SALGADINHO;77;26;51;71;6;18;41;18;0;75;2;0;41;0;0;0;41;45;73;68;66
PB;SALGADO DE SAO FELIX;298;77;221;275;23;94;149;55;0;294;4;0;149;0;0;0;166;48;279;258;236
PB;SANTA CECILIA;158;64;94;140;18;59;62;37;2;155;3;0;62;0;0;0;94;41;134;134;109
PB;SANTA CRUZ;310;62;248;288;22;59;141;110;1;296;14;0;141;0;0;0;168;48;286;279;247
PB;SANTA HELENA;236;62;174;221;15;71;91;74;3;230;6;0;91;0;0;0;127;46;218;195;181
PB;SANTA INES;104;18;86;92;12;23;52;29;0;103;1;0;52;0;0;0;56;46;83;88;78
PB;SANTA LUZIA;1.285;389;896;1.169;116;376;561;348;2;1.251;32;2;561;0;0;4;639;48;1.132;1.051;996
PB;SANTA RITA;7.374;2.680;4.694;6.649;725;1.519;4.037;1.818;13;7.008;309;57;4.037;0;1;1;3.001;46;6.538;5.979;5.734
PB;SANTA TERESINHA;145;39;106;134;11;37;75;33;1;139;6;0;75;0;0;0;65;45;130;134;120
PB;SANTANA DE MANGUEIRA;182;52;130;162;20;48;97;37;0;173;9;0;97;0;0;0;99;44;155;153;148
PB;SANTANA DOS GARROTES;289;101;188;267;22;72;105;112;2;278;11;0;105;0;0;0;144;49;292;274;270
PB;SANTO ANDRE;86;34;52;81;5;22;36;28;0;83;3;0;36;0;0;0;47;47;75;81;64
PB;SAO BENTINHO;130;33;97;126;4;31;48;51;0;129;1;0;48;0;0;0;52;45;129;117;117
PB;SAO BENTO;1.459;300;1.159;1.324;135;367;553;539;27;1.435;14;10;553;0;0;0;683;43;1.359;1.324;1.306
PB;SAO DOMINGOS;83;20;63;73;10;18;38;27;0;83;0;0;38;0;0;0;44;51;77;75;72
PB;SAO DOMINGOS DO CARIRI;103;40;63;94;9;29;56;18;4;101;2;0;56;0;0;0;52;44;80;72;69
PB;SAO FRANCISCO;162;58;104;144;18;39;79;44;1;160;2;0;79;0;0;0;66;45;148;139;131
PB;SAO JOAO DO CARIRI;232;78;154;205;27;63;97;72;0;223;9;0;97;0;0;0;108;49;190;188;187
PB;SAO JOAO DO RIO DO PEIXE;1.010;320;690;943;67;247;372;391;4;998;12;0;372;0;0;0;504;47;957;890;897
PB;SAO JOAO DO TIGRE;82;11;71;80;2;24;46;12;0;81;1;0;46;0;0;0;38;48;74;80;71
PB;SAO JOSE DA LAGOA TAPADA;218;57;161;204;14;56;84;78;3;216;2;0;84;0;0;0;112;46;197;187;180
PB;SAO JOSE DE CAIANA;130;46;84;121;9;24;80;26;0;130;0;0;80;0;0;0;74;44;119;122;105
PB;SAO JOSE DE ESPINHARAS;112;35;77;102;10;46;49;17;0;109;1;2;49;0;0;0;46;48;95;95;88
PB;SAO JOSE DE PIRANHAS;1.167;418;749;1.081;86;289;549;329;3;1.133;32;2;549;0;0;0;525;45;1.101;1.056;1.009
PB;SAO JOSE DE PRINCESA;59;33;26;52;7;16;32;11;2;59;0;0;32;0;0;0;31;44;61;75;61
PB;SAO JOSE DO BONFIM;120;23;97;108;12;23;75;22;0;118;2;0;75;0;0;0;46;44;111;95;89
PB;SAO JOSE DO BREJO DO CRUZ;55;12;43;53;2;3;47;5;0;54;1;0;47;0;0;0;25;47;51;57;63
PB;SAO JOSE DO SABUGI;220;67;153;200;20;57;119;44;0;220;0;0;119;0;0;0;114;48;205;192;181
PB;SAO JOSE DOS CORDEIROS;51;19;32;48;3;21;13;17;0;48;3;0;13;0;0;0;22;47;49;51;48
PB;SAO JOSE DOS RAMOS;121;40;81;110;11;37;64;20;1;119;1;1;64;0;0;0;70;47;118;120;99
PB;SAO MAMEDE;446;153;293;402;44;102;165;179;0;430;13;3;165;0;0;0;200;47;443;408;407
PB;SAO MIGUEL DE TAIPU;125;31;94;110;15;40;55;30;0;121;4;0;55;0;0;0;53;47;105;101;81
PB;SAO SEBASTIAO DE LAGOA DE ROCA;466;171;295;429;37;120;209;137;0;449;11;6;209;0;0;1;204;44;390;373;319
PB;SAO SEBASTIAO DO UMBUZEIRO;114;37;77;105;9;44;50;20;1;105;5;4;50;0;0;0;52;45;109;105;97
PB;SAO VICENTE DO SERIDO;247;67;180;221;26;55;131;61;0;236;9;2;131;0;0;0;111;44;212;213;209
PB;SAPE;2.364;809;1.555;2.097;267;573;1.087;704;3;2.293;64;7;1.087;0;0;0;1.075;46;2.066;2.062;2.020
PB;SERRA BRANCA;738;211;527;668;70;180;289;269;6;719;14;5;289;0;0;0;376;50;639;626;589
PB;SERRA DA RAIZ;90;28;62;86;4;27;43;20;1;87;2;1;43;0;0;0;36;49;77;73;64
PB;SERRA GRANDE;116;37;79;109;7;37;54;25;0;113;2;1;54;0;0;0;54;44;116;99;105
PB;SERRA REDONDA;228;38;190;217;11;45;94;89;3;221;7;0;94;0;0;0;100;48;202;203;194
PB;SERRARIA;169;65;104;163;6;45;91;33;0;162;7;0;91;0;0;1;101;49;154;137;121
PB;SERTAOZINHO;184;60;124;164;20;57;100;27;0;173;9;2;100;0;0;0;75;44;171;155;150
PB;SOBRADO;204;55;149;186;18;43;113;48;4;195;8;1;113;0;0;0;82;44;178;172;166
PB;SOLANEA;1.954;591;1.363;1.802;152;406;817;731;8;1.903;43;8;817;0;0;0;894;46;1.828;1.748;1.695
PB;SOLEDADE;718;217;501;654;64;156;349;213;2;687;29;2;349;0;0;0;312;45;593;592;561
PB;SOSSEGO;104;19;85;99;5;26;46;32;1;100;3;1;46;0;0;0;48;43;106;102;109
PB;SOUSA;6.147;2.174;3.973;5.605;542;1.456;2.799;1.892;84;5.963;136;48;2.799;0;0;2;2.688;46;5.785;5.491;5.246
PB;SUME;1.134;338;796;1.060;74;233;518;383;6;1.120;13;1;518;0;0;0;519;47;1.055;1.001;946
PB;TACIMA;179;44;135;165;14;54;82;43;0;174;5;0;82;0;0;0;89;46;156;158;156
PB;TAPEROA;440;133;307;405;35;165;186;89;1;434;6;0;186;0;0;0;238;48;374;355;343
PB;TAVARES;486;183;303;446;40;144;280;62;0;462;22;2;280;0;0;0;285;45;438;414;377
PB;TEIXEIRA;717;244;473;641;76;220;296;201;3;689;23;5;296;0;0;0;328;46;668;668;604
PB;TENORIO;100;31;69;91;9;25;61;14;0;99;1;0;61;0;0;0;51;43;76;68;64
PB;TRIUNFO;366;81;285;346;20;66;191;109;2;350;16;0;191;0;0;0;187;44;352;332;292
PB;UIRAUNA;927;272;655;857;70;303;374;250;3;908;12;7;374;0;0;0;485;47;855;813;759
PB;UMBUZEIRO;335;135;200;303;32;130;134;71;1;326;8;1;134;0;0;0;188;46;296;285;274
PB;VARZEA;208;76;132;184;24;57;110;41;0;204;3;1;110;0;0;0;104;47;187;170;155
PB;VIEIROPOLIS;122;37;85;107;15;29;58;35;0;119;3;0;58;0;0;0;59;42;97;83;79
PB;VISTA SERRANA;114;23;91;106;8;31;55;28;0;113;1;0;55;0;0;0;63;43;111;110;101
PB;ZABELE;90;43;47;76;14;18;59;13;0;86;3;1;59;0;0;0;50;44;81;69;70
PE;ABREU E LIMA;7.876;3.699;4.177;6.901;975;1.160;5.167;1.549;16;7.239;566;71;5.167;0;0;3;2.660;46;7.121;6.828;6.510
PE;AFOGADOS DA INGAZEIRA;2.707;1.317;1.390;2.379;328;619;1.513;575;43;2.582;106;19;1.513;0;0;2;1.355;47;2.445;2.314;2.181
PE;AFRANIO;641;238;403;581;60;163;284;194;0;619;21;1;284;0;0;0;311;43;546;530;473
PE;AGRESTINA;984;327;657;880;104;203;449;332;5;958;24;2;449;0;0;1;482;44;906;809;741
PE;AGUA PRETA;954;360;594;849;105;227;545;182;1;925;29;0;545;0;0;0;499;47;857;829;782
PE;AGUAS BELAS;1.352;502;850;1.220;132;302;714;336;0;1.317;31;4;714;0;0;0;725;47;1.221;1.252;1.188
PE;ALAGOINHA;703;248;455;599;104;154;340;209;1;687;13;3;340;0;0;0;363;47;624;577;547
PE;ALIANCA;1.682;552;1.130;1.530;152;358;905;419;7;1.630;49;3;905;0;0;0;755;47;1.524;1.464;1.333
PE;ALTINHO;965;395;570;854;111;199;567;199;5;916;43;6;567;0;0;0;479;46;850;821;723
PE;AMARAJI;895;346;549;827;68;127;402;366;1;874;15;6;402;0;0;0;405;46;813;796;770
PE;ANGELIM;440;175;265;387;53;106;246;88;0;430;10;0;246;0;0;0;200;48;401;366;335
PE;ARACOIABA;704;329;375;642;62;97;494;113;0;662;40;2;494;0;0;0;228;44;648;608;603
PE;ARARIPINA;4.858;1.474;3.384;4.452;406;1.210;2.141;1.507;50;4.767;75;16;2.141;0;0;0;2.406;44;4.553;4.435;4.413
PE;ARCOVERDE;7.603;3.536;4.067;6.733;870;1.713;4.233;1.657;124;7.321;255;27;4.233;0;0;2;3.645;48;6.961;6.629;6.494
PE;BARRA DE GUABIRABA;411;103;308;365;46;100;189;122;1;396;15;0;189;0;0;0;215;46;389;381;359
PE;BARREIROS;2.508;962;1.546;2.232;276;428;1.306;774;3;2.409;85;14;1.306;0;0;0;1.132;48;2.284;2.234;2.206
PE;BELEM DE MARIA;280;108;172;242;38;77;125;78;1;268;12;0;125;0;0;0;124;46;248;248;224
PE;BELEM DO SAO FRANCISCO;1.146;496;650;998;148;285;607;254;1;1.087;45;14;607;0;0;0;623;47;936;904;844
PE;BELO JARDIM;5.675;2.502;3.173;5.121;554;1.213;3.112;1.350;14;5.425;210;40;3.112;0;0;0;2.295;43;5.308;5.176;4.722
PE;BETANIA;504;188;316;468;36;80;363;61;3;488;14;2;363;0;0;0;213;41;431;332;278
PE;BEZERROS;3.698;1.361;2.337;3.344;354;644;1.839;1.215;14;3.566;108;24;1.839;0;0;0;1.670;45;3.332;3.207;3.032
PE;BODOCO;1.080;387;693;976;104;310;502;268;7;1.045;34;1;502;0;0;0;560;47;959;893;871
PE;BOM CONSELHO;1.977;791;1.186;1.800;177;484;1.044;449;0;1.916;50;11;1.044;0;0;0;1.071;47;1.852;1.857;1.723
PE;BOM JARDIM;1.577;469;1.108;1.429;148;272;741;564;42;1.537;37;3;741;0;0;0;724;46;1.468;1.360;1.358
PE;BONITO;1.530;507;1.023;1.401;129;360;755;415;5;1.490;37;3;755;0;0;2;821;47;1.448;1.396;1.296
PE;BREJAO;355;167;188;316;39;56;193;106;0;342;12;1;193;0;0;0;163;43;276;275;240
PE;BREJINHO;329;95;234;304;25;56;218;55;3;321;5;3;218;0;0;0;139;43;437;246;223
PE;BREJO DA MADRE DE DEUS;1.529;570;959;1.387;142;346;721;462;16;1.479;46;4;721;0;0;0;768;43;1.430;1.304;1.247
PE;BUENOS AIRES;464;171;293;418;46;96;239;129;0;456;8;0;239;0;0;0;217;45;417;409;377
PE;BUIQUE;1.352;500;852;1.205;147;322;712;318;7;1.318;28;6;712;0;0;0;792;48;1.215;1.148;1.155
PE;CABO DE SANTO AGOSTINHO;16.959;7.670;9.289;15.099;1.860;2.663;11.047;3.249;59;15.589;1.246;124;11.047;0;2;0;5.773;45;15.333;15.417;14.618
PE;CABROBO;1.539;591;948;1.390;149;319;804;416;4;1.494;38;7;804;0;0;0;839;47;1.348;1.411;1.354
PE;CACHOEIRINHA;816;235;581;732;84;192;328;296;0;788;23;5;328;0;0;1;414;46;763;784;727
PE;CAETES;578;153;425;542;36;130;242;206;3;549;21;8;242;0;0;0;305;43;532;518;487
PE;CALCADO;341;124;217;299;42;96;137;108;3;333;5;3;137;0;0;0;191;48;302;295;272
PE;CALUMBI;246;108;138;210;36;44;173;29;1;230;14;2;173;0;0;0;123;47;201;185;186
PE;CAMARAGIBE;16.991;8.597;8.394;15.072;1.919;3.074;10.249;3.668;106;15.801;1.022;168;10.249;0;0;5;7.121;47;15.160;14.594;13.856
PE;CAMOCIM DE SAO FELIX;821;348;473;734;87;176;409;236;0;793;26;2;409;0;0;0;373;45;739;684;655
PE;CAMUTANGA;472;133;339;431;41;127;255;90;0;458;13;1;255;0;0;0;169;47;457;444;396
PE;CANHOTINHO;845;249;596;773;72;184;454;207;1;831;14;0;454;0;0;0;472;48;772;770;739
PE;CAPOEIRAS;477;157;320;446;31;156;193;128;1;464;11;2;193;0;0;0;256;46;467;461;424
PE;CARNAIBA;741;306;435;638;103;173;435;133;1;726;15;0;435;0;0;0;409;44;620;650;617
PE;CARNAUBEIRA DA PENHA;380;170;210;343;37;75;235;70;0;369;7;4;235;0;0;0;212;44;371;386;379
PE;CARPINA;8.001;3.528;4.473;7.181;820;1.566;4.366;2.069;30;7.678;275;48;4.366;0;0;3;3.337;47;7.311;7.108;6.869
PE;CARUARU;39.526;15.890;23.636;35.668;3.858;8.256;17.119;14.151;689;38.054;1.137;335;17.119;0;0;18;17.796;45;36.860;35.290;33.747
PE;CASINHAS;279;78;201;259;20;64;164;51;0;264;14;1;164;0;0;0;157;43;203;200;198
PE;CATENDE;1.679;550;1.129;1.528;151;389;1.011;279;6;1.633;27;19;1.011;0;0;0;772;49;1.527;1.567;1.497
PE;CEDRO;489;178;311;444;45;100;305;84;1;465;24;0;305;0;0;0;263;46;469;458;412
