uf,municipio,d2018,d2019,d2020,d2021
PR,PARANAGUA,25608,26557,26852,28991
PR,PARANAPOEMA,165,181,189,223
PR,PARANAVAI,12768,13156,13940,14913
PR,PATO BRAGADO,687,747,786,845
PR,PATO BRANCO,16685,17519,18803,20503
PR,PAULA FREITAS,342,379,414,447
PR,PAULO FRONTIN,461,510,572,557
PR,PEABIRU,1593,1689,1743,1905
PR,PEROBAL,473,513,571,663
PR,PEROLA,943,992,1009,1135
PR,PEROLA DOESTE,599,615,609,668
PR,PIEN,1027,1101,1146,1295
PR,PINHAIS,24569,26163,27075,29109
PR,PINHAL DE SAO BENTO,111,109,113,127
PR,PINHALAO,509,496,526,536
PR,PINHAO,2107,2269,2367,2542
PR,PIRAI DO SUL,2794,2881,2985,3168
PR,PIRAQUARA,11173,12106,12741,14244
PR,PITANGA,3189,3327,3503,3801
PR,PITANGUEIRAS,272,303,318,348
PR,PLANALTINA DO PARANA,470,475,501,527
PR,PLANALTO,1120,1159,1175,1325
PR,PONTA GROSSA,63655,66203,69311,74441
PR,PONTAL DO PARANA,3987,4163,4169,4608
PR,PORECATU,2119,2107,2114,2284
PR,PORTO AMAZONAS,486,542,544,614
PR,PORTO BARREIRO,189,205,223,249
PR,PORTO RICO,275,295,336,381
PR,PORTO VITORIA,214,238,264,282
PR,PRADO FERREIRA,295,314,314,396
PR,PRANCHITA,706,748,805,845
PR,PRESIDENTE CASTELO BRANCO,370,387,420,461
PR,PRIMEIRO DE MAIO,1354,1385,1452,1581
PR,PRUDENTOPOLIS,3435,3577,3822,4202
PR,QUARTO CENTENARIO,371,408,437,460
PR,QUATIGUA,831,877,912,989
PR,QUATRO BARRAS,3816,4063,4334,4766
PR,QUATRO PONTES,683,776,830,945
PR,QUEDAS DO IGUACU,2488,2560,2739,2930
PR,QUERENCIA DO NORTE,612,651,681,731
PR,QUINTA DO SOL,478,524,550,596
PR,QUITANDINHA,1204,1285,1305,1379
PR,RAMILANDIA,205,221,251,307
PR,RANCHO ALEGRE,391,382,436,473
PR,RANCHO ALEGRE DOESTE,275,298,305,351
PR,REALEZA,2445,2554,2558,2761
PR,REBOUCAS,1099,1168,1224,1395
PR,RENASCENCA,861,930,960,1010
PR,RESERVA,1912,2016,1953,2138
PR,RESERVA DO IGUACU,461,481,521,585
PR,RIBEIRAO CLARO,1245,1315,1398,1528
PR,RIBEIRAO DO PINHAL,1082,1090,1132,1152
PR,RIO AZUL,846,920,964,1060
PR,RIO BOM,215,232,243,263
PR,RIO BONITO DO IGUACU,552,608,627,691
PR,RIO BRANCO DO IVAI,310,309,317,322
PR,RIO BRANCO DO SUL,2878,3039,3165,3532
PR,RIO NEGRO,4577,4774,4983,5450
PR,ROLANDIA,9460,9931,10465,11699
PR,RONCADOR,881,929,994,1087
PR,RONDON,986,1025,1036,1106
PR,ROSARIO DO IVAI,390,401,388,433
PR,SABAUDIA,743,801,897,989
PR,SALGADO FILHO,292,307,328,362
PR,SALTO DO ITARARE,316,326,365,389
PR,SALTO DO LONTRA,1236,1242,1251,1306
PR,SANTA AMELIA,258,264,279,301
PR,SANTA CECILIA DO PAVAO,292,316,325,363
PR,SANTA CRUZ DE MONTE CASTELO,735,751,788,820
PR,SANTA FE,1148,1221,1271,1373
PR,SANTA HELENA,2895,3154,3294,3700
PR,SANTA INES,162,198,205,214
PR,SANTA ISABEL DO IVAI,811,871,901,1012
PR,SANTA IZABEL DO OESTE,876,936,1011,1114
PR,SANTA LUCIA,266,281,284,309
PR,SANTA MARIA DO OESTE,569,613,590,642
PR,SANTA MARIANA,1455,1523,1575,1679
PR,SANTA MONICA,177,195,213,241
PR,SANTA TEREZA DO OESTE,1188,1293,1410,1559
PR,SANTA TEREZINHA DE ITAIPU,3171,3434,3592,3934
PR,SANTANA DO ITARARE,329,345,369,424
PR,SANTO ANTONIO DA PLATINA,5431,5693,5923,6382
PR,SANTO ANTONIO DO CAIUA,192,210,211,234
PR,SANTO ANTONIO DO PARAISO,231,251,253,283
PR,SANTO ANTONIO DO SUDOESTE,1768,1868,1933,2133
PR,SANTO INACIO,733,797,824,886
PR,SAO CARLOS DO IVAI,605,657,647,719
PR,SAO JERONIMO DA SERRA,717,686,706,750
PR,SAO JOAO,1488,1542,1608,1751
PR,SAO JOAO DO CAIUA,497,483,502,555
PR,SAO JOAO DO IVAI,1064,1136,1154,1236
PR,SAO JOAO DO TRIUNFO,705,739,801,882
PR,SAO JORGE DO IVAI,885,910,924,1020
PR,SAO JORGE DO PATROCINIO,447,468,492,512
PR,SAO JORGE DOESTE,899,955,1051,1136
PR,SAO JOSE DA BOA VISTA,431,437,459,460
PR,SAO JOSE DAS PALMEIRAS,351,360,395,427
PR,SAO JOSE DOS PINHAIS,57157,61570,64805,70598
PR,SAO MANOEL DO PARANA,218,221,227,246
PR,SAO MATEUS DO SUL,5267,5469,6021,6188
PR,SAO MIGUEL DO IGUACU,3730,3920,4090,4540
PR,SAO PEDRO DO IGUACU,480,512,552,590
PR,SAO PEDRO DO IVAI,947,1028,1071,1124
PR,SAO PEDRO DO PARANA,218,232,245,280
PR,SAO SEBASTIAO DA AMOREIRA,778,843,818,856
PR,SAO TOME,507,522,542,594
PR,SAPOPEMA,551,583,596,662
PR,SARANDI,9320,10266,11328,12765
PR,SAUDADE DO IGUACU,525,551,598,684
PR,SENGES,1354,1479,1589,1827
PR,SERRANOPOLIS DO IGUACU,743,747,780,866
PR,SERTANEJA,634,659,684,753
PR,SERTANOPOLIS,2516,2533,2713,2842
PR,SIQUEIRA CAMPOS,1809,1911,2059,2278
PR,SULINA,271,284,298,344
PR,TAMARANA,855,891,929,1009
PR,TAMBOARA,451,496,525,593
PR,TAPEJARA,1404,1501,1535,1677
PR,TAPIRA,451,494,506,579
PR,TEIXEIRA SOARES,615,653,701,831
PR,TELEMACO BORBA,13026,13804,14693,16119
PR,TERRA BOA,1420,1509,1616,1789
PR,TERRA RICA,1777,1719,1824,1957
PR,TERRA ROXA,2306,2371,2443,2619
PR,TIBAGI,2310,2499,2463,2803
PR,TIJUCAS DO SUL,1090,1190,1221,1410
PR,TOLEDO,26422,27685,29284,32191
PR,TOMAZINA,592,616,683,744
PR,TRES BARRAS DO PARANA,825,868,882,1016
PR,TUNAS DO PARANA,367,382,364,423
PR,TUNEIRAS DO OESTE,669,697,738,751
PR,TUPASSI,961,1050,1102,1145
PR,TURVO,953,986,1101,1210
PR,UBIRATA,3138,3381,3543,3803
PR,UMUARAMA,16789,17467,18244,19448
PR,UNIAO DA VITORIA,6928,7177,7441,8116
PR,UNIFLOR,148,156,157,170
PR,URAI,1322,1352,1414,1566
PR,VENTANIA,640,752,770,896
PR,VERA CRUZ DO OESTE,843,903,969,1045
PR,VERE,724,828,916,1004
PR,VIRMOND,266,275,295,332
PR,VITORINO,869,945,1042,1243
PR,WENCESLAU BRAZ,2063,2129,2296,2503
PR,XAMBRE,341,353,355,415
RJ,ANGRA DOS REIS,24813,24770,25568,27364
RJ,APERIBE,1026,1062,1087,1193
RJ,ARARUAMA,16687,17819,18645,19698
RJ,AREAL,1197,1297,1320,1515
RJ,ARMACAO DOS BUZIOS,4809,5273,5475,6085
RJ,ARRAIAL DO CABO,4278,4447,4739,5089
RJ,BARRA DO PIRAI,13399,13866,14437,15366
RJ,BARRA MANSA,27236,28890,30186,32129
RJ,BELFORD ROXO,39918,41615,42975,45913
RJ,BOM JARDIM,2639,2706,2720,2926
RJ,BOM JESUS DO ITABAPOANA,5042,5134,5178,5606
RJ,CABO FRIO,30396,32168,33516,35680
RJ,CACHOEIRAS DE MACACU,5890,6210,6497,7036
RJ,CAMBUCI,1439,1533,1579,1690
RJ,CAMPOS DOS GOYTACAZES,69551,71278,72339,75947
RJ,CANTAGALO,2078,2123,2194,2403
RJ,CARAPEBUS,1494,1610,1678,1875
RJ,CARDOSO MOREIRA,1033,1041,1074,1214
RJ,CARMO,1999,2049,2181,2401
RJ,CASIMIRO DE ABREU,5528,5782,5698,6085
RJ,COMENDADOR LEVY GASPARIAN,743,820,830,941
RJ,CONCEICAO DE MACABU,2705,2795,2841,3025
RJ,CORDEIRO,3034,3162,3260,3464
RJ,DUAS BARRAS,933,950,986,1096
RJ,DUQUE DE CAXIAS,94162,99030,103384,110144
RJ,ENGENHEIRO PAULO DE FRONTIN,1465,1517,1551,1660
RJ,GUAPIMIRIM,4817,5089,5357,5894
RJ,IGUABA GRANDE,4311,4633,4946,5442
RJ,ITABORAI,21952,22996,24934,27274
RJ,ITAGUAI,14522,15285,15977,17735
RJ,ITALVA,1400,1403,1444,1566
RJ,ITAOCARA,3062,3112,3198,3492
RJ,ITAPERUNA,13780,14472,14923,15732
RJ,ITATIAIA,4444,4679,4753,5108
RJ,JAPERI,5587,5990,6292,7109
RJ,LAJE DO MURIAE,615,642,668,735
RJ,MACAE,43668,44357,45911,48235
RJ,MACUCO,680,708,767,823
RJ,MAGE,21741,23130,24202,26192
RJ,MANGARATIBA,6089,6516,6938,7516
RJ,MARICA,27004,29266,32392,36357
RJ,MENDES,2329,2473,2547,2710
RJ,MESQUITA,21717,23167,23825,25126
RJ,MIGUEL PEREIRA,4493,4789,4900,5304
RJ,MIRACEMA,2914,3033,3123,3346
RJ,NATIVIDADE,1560,1669,1715,1955
RJ,NILOPOLIS,25777,26664,27190,28367
RJ,NITEROI,176514,180677,184115,189348
RJ,NOVA FRIBURGO,30536,31938,32507,34653
RJ,NOVA IGUACU,89764,95388,99935,107774
RJ,PARACAMBI,5251,5553,5695,6008
RJ,PARAIBA DO SUL,4868,5021,5222,5642
RJ,PARATI,5190,5568,5806,6420
RJ,PATY DO ALFERES,2223,2389,2581,2898
RJ,PETROPOLIS,50782,52855,54516,58421
RJ,PINHEIRAL,3074,3327,3574,3875
RJ,PIRAI,3345,3563,3708,4061
RJ,PORCIUNCULA,1798,1881,1937,2038
RJ,PORTO REAL,2037,2236,2368,2672
RJ,QUATIS,1444,1517,1555,1645
RJ,QUEIMADOS,12608,13300,13848,14957
RJ,QUISSAMA,2277,2445,2598,2876
RJ,RESENDE,23387,24632,25368,27265
RJ,RIO BONITO,6668,7038,7398,7989
RJ,RIO CLARO,1817,1902,1976,2256
RJ,RIO DAS FLORES,872,877,931,1032
RJ,RIO DAS OSTRAS,25831,26681,27966,30074
RJ,RIO DE JANEIRO,1629643,1662057,1696177,1746450
RJ,SANTA MARIA MADALENA,1053,1036,1049,1143
RJ,SANTO ANTONIO DE PADUA,4567,4734,4754,4954
RJ,SAO FIDELIS,4528,4733,4894,5130
RJ,SAO FRANCISCO DE ITABAPOANA,2599,2698,2742,2855
RJ,SAO GONCALO,124335,128483,130303,137810
RJ,SAO JOAO DA BARRA,3308,3454,3918,4190
RJ,SAO JOAO DE MERITI,49657,52087,53339,56132
RJ,SAO JOSE DE UBA,700,731,734,818
RJ,SAO JOSE DO VALE DO RIO PRETO,1828,1928,2059,2226
RJ,SAO PEDRO DA ALDEIA,13797,14780,15715,16982
RJ,SAO SEBASTIAO DO ALTO,725,710,786,792
RJ,SAPUCAIA,2182,2271,2316,2513
RJ,SAQUAREMA,9747,10460,11182,12528
RJ,SEROPEDICA,7549,8086,8432,9311
RJ,SILVA JARDIM,1703,1827,1952,2168
RJ,SUMIDOURO,785,868,934,997
RJ,TANGUA,2207,2291,2426,2761
RJ,TERESOPOLIS,26569,27866,28875,31042
RJ,TRAJANO DE MORAES,779,869,904,1018
RJ,TRES RIOS,10839,11224,11561,12381
RJ,VALENCA,9365,9919,10195,10849
RJ,VARRE-SAI,657,704,759,858
RJ,VASSOURAS,4631,4835,5070,5337
RJ,VOLTA REDONDA,52745,54923,58310,61776
RN,ACARI,767,852,862,913
RN,AFONSO BEZERRA,339,360,353,385
RN,AGUA NOVA,128,136,130,137
RN,ALEXANDRIA,667,706,730,793
RN,ALMINO AFONSO,258,274,287,315
RN,ALTO DO RODRIGUES,888,917,961,1101
RN,ANGICOS,712,747,769,798
RN,ANTONIO MARTINS,174,191,211,242
RN,APODI,1818,2059,2144,2353
RN,AREIA BRANCA,2211,2327,2384,2647
RN,ARES,499,558,558,626
RN,ASSU,3688,3857,3941,4363
RN,BAIA FORMOSA,342,374,409,440
RN,BARAUNA,725,765,823,920
RN,BARCELONA,133,148,150,151
RN,BENTO FERNANDES,175,174,178,186
RN,BOA SAUDE,194,210,217,232
RN,BODO,117,124,144,156
RN,BOM JESUS,336,332,371,422
RN,BREJINHO,454,462,471,514
RN,CAICARA DO NORTE,230,234,224,253
RN,CAICARA DO RIO DO VENTO,106,110,122,138
RN,CAICO,6985,7399,7679,8448
RN,CAMPO GRANDE,355,342,364,391
RN,CAMPO REDONDO,302,319,375,415
RN,CANGUARETAMA,1225,1275,1303,1436
RN,CARAUBAS,886,904,943,1035
RN,CARNAUBA DOS DANTAS,450,449,468,516
RN,CARNAUBAIS,405,424,424,485
RN,CEARA-MIRIM,3497,3835,3973,4318
RN,CERRO CORA,471,494,498,565
RN,CORONEL EZEQUIEL,101,105,122,165
RN,CORONEL JOAO PESSOA,141,151,147,152
RN,CRUZETA,464,500,529,610
RN,CURRAIS NOVOS,3653,3872,4057,4371
RN,DOUTOR SEVERIANO,254,250,253,276
RN,ENCANTO,227,241,253,295
RN,EQUADOR,214,238,236,231
RN,ESPIRITO SANTO,239,242,256,270
RN,EXTREMOZ,2084,2521,2821,3394
RN,FELIPE GUERRA,269,274,293,321
RN,FERNANDO PEDROZA,104,103,113,115
RN,FLORANIA,491,520,513,546
RN,FRANCISCO DANTAS,125,133,134,140
RN,FRUTUOSO GOMES,184,202,192,194
RN,GALINHOS,80,93,105,120
RN,GOIANINHA,1207,1315,1419,1582
RN,GOVERNADOR DIX-SEPT ROSADO,499,528,528,591
RN,GROSSOS,417,481,486,562
RN,GUAMARE,1022,1125,1181,1300
RN,IELMO MARINHO,196,182,199,202
RN,IPANGUACU,416,451,473,520
RN,IPUEIRA,113,119,134,158
RN,ITAJA,264,285,290,322
RN,ITAU,303,298,311,351
RN,JACANA,219,268,262,294
RN,JANDAIRA,209,219,242,296
RN,JANDUIS,243,249,250,233
RN,JAPI,138,141,151,165
RN,JARDIM DE ANGICOS,69,73,72,87
RN,JARDIM DE PIRANHAS,516,501,513,522
RN,JARDIM DO SERIDO,943,982,1045,1119
RN,JOAO CAMARA,1809,1972,2064,2415
RN,JOAO DIAS,51,53,53,60
RN,JOSE DA PENHA,219,236,265,291
RN,JUCURUTU,701,761,772,931
RN,JUNDIA,101,97,103,111
RN,LAGOA DANTA,181,214,236,241
RN,LAGOA DE PEDRAS,162,164,166,163
RN,LAGOA DE VELHOS,91,88,85,103
RN,LAGOA NOVA,642,653,687,744
RN,LAGOA SALGADA,254,290,296,305
RN,LAJES,406,429,448,513
RN,LAJES PINTADAS,162,169,178,204
RN,LUCRECIA,237,239,251,258
RN,LUIS GOMES,348,367,368,387
RN,MACAIBA,3595,3820,4000,4496
RN,MACAU,2338,2389,2370,2485
RN,MAJOR SALES,142,146,144,158
RN,MARCELINO VIEIRA,361,389,392,393
RN,MARTINS,552,574,593,604
RN,MAXARANGUAPE,211,234,274,321
RN,MESSIAS TARGINO,134,150,166,180
RN,MONTANHAS,367,381,394,441
RN,MONTE ALEGRE,665,700,731,774
RN,MONTE DAS GAMELEIRAS,101,99,106,110
RN,MOSSORO,30970,32490,33689,36256
RN,NATAL,142101,146411,147557,154063
RN,NISIA FLORESTA,1080,1145,1223,1360
RN,NOVA CRUZ,1922,1930,1991,2131
RN,OLHO DAGUA DO BORGES,175,189,185,209
RN,OURO BRANCO,295,303,322,347
RN,PARANA,128,126,128,146
RN,PARAU,177,189,193,211
RN,PARAZINHO,159,184,215,255
RN,PARELHAS,1492,1550,1574,1681
RN,PARNAMIRIM,41171,44416,46158,49821
RN,PASSA E FICA,258,270,299,343
RN,PASSAGEM,113,115,122,128
RN,PATU,599,620,632,724
RN,PAU DOS FERROS,3178,3387,3370,3596
RN,PEDRA GRANDE,152,150,148,181
RN,PEDRA PRETA,83,78,83,100
RN,PEDRO AVELINO,214,217,224,245
RN,PEDRO VELHO,442,439,448,490
RN,PENDENCIAS,623,666,690,753
RN,PILOES,140,142,145,148
RN,POCO BRANCO,327,329,338,360
RN,PORTALEGRE,343,353,366,411
RN,PORTO DO MANGUE,122,137,169,204
RN,PUREZA,206,219,231,266
RN,RAFAEL FERNANDES,280,291,297,313
RN,RAFAEL GODEIRO,141,147,147,155
RN,RIACHO DA CRUZ,105,108,101,109
RN,RIACHO DE SANTANA,170,177,179,191
RN,RIACHUELO,231,253,247,299
RN,RIO DO FOGO,257,268,285,341
RN,RODOLFO FERNANDES,216,214,207,238
RN,RUY BARBOSA,111,131,132,141
RN,SANTA CRUZ,2438,2573,2663,2957
RN,SANTA MARIA,131,127,120,132
RN,SANTANA DO MATOS,472,483,472,511
RN,SANTANA DO SERIDO,155,177,174,232
RN,SANTO ANTONIO,996,1002,1045,1081
RN,SAO BENTO DO NORTE,108,113,127,143
RN,SAO BENTO DO TRAIRI,107,107,117,120
RN,SAO FERNANDO,208,213,220,250
RN,SAO FRANCISCO DO OESTE,181,192,212,240
RN,SAO GONCALO DO AMARANTE,5476,6296,6722,7537
RN,SAO JOAO DO SABUGI,378,411,436,472
RN,SAO JOSE DE MIPIBU,2076,2195,2268,2499
RN,SAO JOSE DO CAMPESTRE,460,462,473,503
RN,SAO JOSE DO SERIDO,303,304,333,344
RN,SAO MIGUEL,991,1040,1104,1203
RN,SAO MIGUEL DO GOSTOSO,356,399,447,479
RN,SAO PAULO DO POTENGI,736,747,797,829
RN,SAO PEDRO,206,216,220,238
RN,SAO RAFAEL,272,290,296,330
RN,SAO TOME,407,426,416,450
RN,SAO VICENTE,288,311,343,389
RN,SENADOR ELOI DE SOUZA,154,164,173,212
RN,SENADOR GEORGINO AVELINO,124,128,135,152
RN,SERRA CAIADA,264,271,260,317
RN,SERRA DE SAO BENTO,160,163,178,197
RN,SERRA DO MEL,372,420,443,569
RN,SERRA NEGRA DO NORTE,333,343,346,396
RN,SERRINHA,203,210,218,240
RN,SERRINHA DOS PINTOS,195,204,196,210
RN,SEVERIANO MELO,252,275,272,295
RN,SITIO NOVO,114,117,121,129
RN,TABOLEIRO GRANDE,101,100,100,113
RN,TAIPU,252,268,268,309
RN,TANGARA,520,558,562,634
RN,TENENTE ANANIAS,305,348,346,402
RN,TENENTE LAURENTINO CRUZ,203,223,242,266
RN,TIBAU,235,237,266,328
RN,TIBAU DO SUL,1062,1187,1231,1336
RN,TIMBAUBA DOS BATISTAS,146,145,147,179
RN,TOUROS,902,1032,1040,1129
RN,TRIUNFO POTIGUAR,132,128,135,171
RN,UMARIZAL,518,573,635,664
RN,UPANEMA,544,550,559,656
RN,VARZEA,191,205,203,232
RN,VENHA-VER,74,82,82,90
RN,VERA CRUZ,361,370,389,447
RN,VICOSA,87,83,88,95
RN,VILA FLOR,82,94,93,117
RO,ALTA FLORESTA DOESTE,2146,2165,2278,2391
RO,ALTO ALEGRE DOS PARECIS,601,625,663,708
RO,ALTO PARAISO,1053,1023,1080,1226
RO,ALVORADA DOESTE,1301,1314,1337,1469
RO,ARIQUEMES,11955,12445,12921,14465
RO,BURITIS,2621,2788,2833,3203
RO,CABIXI,473,523,512,573
RO,CACAULANDIA,409,429,457,470
RO,CACOAL,11128,11818,12692,13969
RO,CAMPO NOVO DE RONDONIA,542,585,599,680
RO,CANDEIAS DO JAMARI,1318,1429,1466,1752
RO,CASTANHEIRAS,181,179,205,224
RO,CEREJEIRAS,2042,2159,2322,2595
RO,CHUPINGUAIA,738,778,905,988
RO,COLORADO DO OESTE,2197,2336,2381,2556
RO,CORUMBIARA,512,603,632,774
RO,COSTA MARQUES,1230,1169,1235,1340
RO,CUJUBIM,918,981,1036,1288
RO,ESPIGAO DOESTE,2573,2729,2881,3067
RO,GOVERNADOR JORGE TEIXEIRA,475,484,510,578
RO,GUAJARA-MIRIM,4666,4987,5142,5409
RO,ITAPUA DO OESTE,562,594,634,717
RO,JARU,5677,5965,6425,6998
RO,JI-PARANA,16858,17613,18808,20261
RO,MACHADINHO DOESTE,2481,2707,2786,3024
RO,MINISTRO ANDREAZZA,371,411,403,451
RO,MIRANTE DA SERRA,747,838,840,909
RO,MONTE NEGRO,843,907,919,1018
RO,NOVA BRASILANDIA DOESTE,1549,1565,1609,1673
RO,NOVA MAMORE,1425,1505,1654,1890
RO,NOVA UNIAO,325,345,366,342
RO,NOVO HORIZONTE DO OESTE,575,548,647,666
RO,OURO PRETO DO OESTE,4267,4457,4774,5113
RO,PARECIS,241,239,254,272
RO,PIMENTA BUENO,4699,4932,5238,5751
RO,PIMENTEIRAS DO OESTE,199,208,209,222
RO,PORTO VELHO,77435,81443,84098,90476
RO,PRESIDENTE MEDICI,1852,2028,2146,2324
RO,PRIMAVERA DE RONDONIA,233,238,261,278
RO,RIO CRESPO,245,249,269,296
RO,ROLIM DE MOURA,6426,6673,7307,7955
RO,SANTA LUZIA DOESTE,627,615,615,664
RO,SAO FELIPE DOESTE,406,419,418,455
RO,SAO FRANCISCO DO GUAPORE,1377,1510,1627,1710
RO,SAO MIGUEL DO GUAPORE,1601,1686,1814,1971
RO,SERINGUEIRAS,775,763,802,839
RO,TEIXEIROPOLIS,347,348,375,436
RO,THEOBROMA,477,475,489,545
RO,URUPA,650,688,692,760
RO,VALE DO ANARI,396,409,472,508
RO,VALE DO PARAISO,541,546,561,598
RO,VILHENA,13416,14321,15367,17299
RR,ALTO ALEGRE,627,671,719,811
RR,AMAJARI,188,223,224,251
RR,BOA VISTA,53406,56015,58417,63812
RR,BONFIM,386,402,464,489
RR,CANTA,581,615,646,803
RR,CARACARAI,1173,1220,1232,1284
RR,CAROEBE,436,467,463,517
RR,IRACEMA,269,290,292,334
RR,MUCAJAI,815,861,937,954
RR,NORMANDIA,390,396,435,447
RR,PACARAIMA,667,724,738,840
RR,RORAINOPOLIS,1540,1591,1686,1966
RR,SAO JOAO DA BALIZA,428,421,423,490
RR,SAO LUIZ,380,392,375,420
RR,UIRAMUTA,142,146,142,200
RS,ACEGUA,465,490,540,588
RS,AGUA SANTA,440,470,539,635
RS,AGUDO,1871,1931,2028,2230
RS,AJURICABA,830,890,934,1160
RS,ALECRIM,465,511,561,612
RS,ALEGRETE,12374,12724,12950,13648
RS,ALEGRIA,379,383,368,404
RS,ALMIRANTE TAMANDARE DO SUL,247,277,340,396
RS,ALPESTRE,612,652,668,731
RS,ALTO ALEGRE,360,330,349,406
RS,ALTO FELIZ,392,436,478,556
RS,ALVORADA,22793,24469,25257,26843
RS,AMARAL FERRADOR,331,378,374,432
RS,AMETISTA DO SUL,618,653,703,787
RS,ANDRE DA ROCHA,152,168,192,245
RS,ANTA GORDA,740,792,853,1005
RS,ANTONIO PRADO,2986,3040,3143,3456
RS,ARAMBARE,455,499,538,602
RS,ARARICA,608,673,716,860
RS,ARATIBA,726,770,839,996
RS,ARROIO DO MEIO,3478,3695,3910,4283
RS,ARROIO DO PADRE,144,161,172,202
RS,ARROIO DO SAL,1749,1798,1931,2189
RS,ARROIO DO TIGRE,1074,1096,1163,1219
RS,ARROIO DOS RATOS,2103,2247,2305,2497
RS,ARROIO GRANDE,2487,2546,2549,2790
RS,ARVOREZINHA,1267,1328,1385,1520
RS,AUGUSTO PESTANA,873,922,950,1308
RS,AUREA,413,450,508,550
RS,BAGE,19504,20223,20775,21639
RS,BALNEARIO PINHAL,1359,1467,1547,1646
RS,BARAO,1098,1228,1313,1466
RS,BARAO DE COTEGIPE,824,891,969,1122
RS,BARAO DO TRIUNFO,261,289,303,337
RS,BARRA DO GUARITA,199,210,248,275
RS,BARRA DO QUARAI,400,433,428,496
RS,BARRA DO RIBEIRO,1614,1701,1792,1852
RS,BARRA DO RIO AZUL,129,126,151,197
RS,BARRA FUNDA,434,456,477,504
RS,BARRACAO,903,928,916,1038
RS,BARROS CASSAL,735,732,727,815
RS,BENJAMIN CONSTANT DO SUL,133,145,174,213
RS,BENTO GONCALVES,30472,31859,33795,36010
RS,BOA VISTA DAS MISSOES,246,252,271,305
RS,BOA VISTA DO BURICA,776,802,889,1073
RS,BOA VISTA DO CADEADO,204,250,269,331
RS,BOA VISTA DO INCRA,202,214,229,282
RS,BOA VISTA DO SUL,299,339,371,453
RS,BOM JESUS,1167,1246,1261,1423
RS,BOM PRINCIPIO,2403,2534,2824,3069
RS,BOM PROGRESSO,161,171,178,234
RS,BOM RETIRO DO SUL,1679,1781,1828,1920
RS,BOQUEIRAO DO LEAO,571,571,609,620
RS,BOSSOROCA,730,784,858,923
RS,BOZANO,184,197,213,303
RS,BRAGA,355,341,363,426
RS,BROCHIER,480,481,524,587
RS,BUTIA,2529,2684,2882,3128
RS,CACAPAVA DO SUL,5232,5333,5444,5899
RS,CACEQUI,1334,1359,1382,1449
RS,CACHOEIRA DO SUL,13593,13953,14495,15272
RS,CACHOEIRINHA,27400,28910,30387,32334
RS,CACIQUE DOBLE,515,540,523,627
RS,CAIBATE,930,979,1029,1098
RS,CAICARA,497,533,551,603
RS,CAMAQUA,8746,9041,9073,9870
RS,CAMARGO,351,397,452,522
RS,CAMBARA DO SUL,758,809,843,961
RS,CAMPESTRE DA SERRA,344,362,381,439
RS,CAMPINA DAS MISSOES,554,596,654,860
RS,CAMPINAS DO SUL,835,894,993,1089
RS,CAMPO BOM,11815,12386,12920,13759
RS,CAMPO NOVO,672,665,689,766
RS,CAMPOS BORGES,456,477,499,550
RS,CANDELARIA,2871,3003,3102,3387
RS,CANDIDO GODOI,613,682,727,1010
RS,CANDIOTA,1453,1697,1630,1741
RS,CANELA,7757,8449,8735,9051
RS,CANGUCU,3917,4048,4217,4440
RS,CANOAS,76449,80859,84076,88465
RS,CANUDOS DO VALE,111,109,119,120
RS,CAPAO BONITO DO SUL,141,176,191,226
RS,CAPAO DA CANOA,9350,9586,10246,11085
RS,CAPAO DO CIPO,298,312,316,385
RS,CAPAO DO LEAO,2214,2344,2408,2669
RS,CAPELA DE SANTANA,880,961,1047,1175
RS,CAPITAO,226,245,273,330
RS,CAPIVARI DO SUL,716,723,748,883
RS,CARAA,485,532,575,559
RS,CARAZINHO,10935,11486,12102,13042
RS,CARLOS BARBOSA,8361,8918,9285,10045
RS,CARLOS GOMES,109,118,132,169
RS,CASCA,1756,1874,2020,2257
RS,CASEIROS,286,304,336,386
RS,CATUIPE,1030,1083,1129,1300
RS,CAXIAS DO SUL,123063,128662,133729,140142
RS,CENTENARIO,239,281,317,365
RS,CERRITO,428,452,476,515
RS,CERRO BRANCO,221,237,268,309
RS,CERRO GRANDE,196,222,227,262
RS,CERRO GRANDE DO SUL,530,583,572,643
RS,CERRO LARGO,2292,2411,2645,2885
RS,CHAPADA,1200,1283,1442,1589
RS,CHARQUEADAS,6118,6518,6749,7003
RS,CHARRUA,249,254,273,338
RS,CHIAPETTA,583,625,637,723
RS,CHUI,870,906,904,910
RS,CHUVISCA,203,216,220,223
RS,CIDREIRA,2106,2268,2371,2491
RS,CIRIACO,580,571,595,621
RS,COLINAS,307,328,349,412
RS,COLORADO,875,940,949,985
RS,CONDOR,1193,1288,1322,1435
RS,CONSTANTINA,952,1051,1155,1303
RS,COQUEIRO BAIXO,123,122,141,158
RS,COQUEIROS DO SUL,340,362,361,403
RS,CORONEL BARROS,280,319,331,423
RS,CORONEL BICACO,675,717,766,844
RS,CORONEL PILAR,162,171,194,221
RS,COTIPORA,617,632,703,758
RS,COXILHA,415,460,486,553
RS,CRISSIUMAL,1215,1285,1382,1536
RS,CRISTAL,661,700,715,823
RS,CRISTAL DO SUL,177,196,216,295
RS,CRUZ ALTA,10944,11334,11726,12246
RS,CRUZALTENSE,107,128,177,226
RS,CRUZEIRO DO SUL,1405,1527,1603,1721
RS,DAVID CANABARRO,547,566,588,679
